Type,Age,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,State,PetID,PhotoAmt,AdoptionSpeed,NotAdopted,mixed_breed,multi_color,FeeAsked,photo,desc_length,desc_word_count
dog,2,female,Black,2,1,2,1,2,1,1,Pulau Pinang,d721ed589,5.0,3,0,1,0,0,1,339,65
cat,2,mixed,Cream,2,2,1,1,1,1,2,Kuala Lumpur,6f2721c52,10.0,4,1,0,1,1,1,133,20
dog,4,female,Black,3,2,1,1,2,1,1,Selangor,1a018ef15,4.0,2,0,0,1,0,1,445,82
cat,6,male,Black,1,1,1,1,3,1,1,Selangor,8c4c4bc6e,1.0,4,1,1,1,0,1,1,0
dog,4,female,Black,2,1,1,3,2,1,1,Selangor,1bb0600a7,4.0,3,0,0,1,0,1,123,21
dog,1,mixed,Black,3,1,2,2,2,1,5,Pulau Pinang,e04df6caf,10.0,2,0,1,1,0,1,125,24
dog,24,female,Golden,2,3,1,1,1,1,1,Selangor,62d6817ab,0.0,4,1,0,0,0,0,203,31
dog,24,female,Brown,2,1,1,1,1,1,1,Selangor,faf6a8cd0,6.0,4,1,1,1,0,1,149,27
dog,1,female,Black,2,2,1,3,2,1,1,Selangor,86d203b94,3.0,3,0,0,1,0,1,122,22
cat,2,mixed,Black,1,1,2,2,2,1,3,Kuala Lumpur,093a35049,3.0,1,0,1,1,0,1,38,8
dog,2,mixed,Brown,2,1,3,3,3,1,2,Pulau Pinang,2e6fc0342,2.0,4,1,1,0,0,1,114,23
dog,3,female,Brown,3,2,2,2,1,1,1,Selangor,f849d1829,1.0,3,0,1,0,0,1,320,61
dog,36,female,Black,2,1,1,1,2,1,1,Selangor,32918fcdf,1.0,4,1,0,1,0,1,140,28
cat,3,male,Golden,3,2,3,3,3,1,1,Kedah,a2edd6e44,2.0,1,0,0,1,0,1,24,4
cat,2,female,Black,1,1,1,1,2,1,1,Kuala Lumpur,44b6a5b46,5.0,2,0,1,0,0,1,151,29
dog,17,female,White,2,1,1,1,1,1,1,Selangor,abdeff83f,2.0,3,0,1,0,1,1,245,45
cat,6,male,Black,2,2,1,1,1,1,1,Selangor,f2a6e7dac,6.0,4,1,0,1,0,1,319,60
dog,5,male,Black,2,2,1,1,2,1,1,Kuala Lumpur,8311f29c4,1.0,4,1,1,0,0,1,181,32
cat,12,female,Black,2,3,2,2,1,1,1,Selangor,b1da9f428,2.0,4,1,1,0,1,1,32,6
cat,2,female,Black,2,1,2,1,2,1,4,Pahang,f54bef6d6,7.0,2,0,1,1,0,1,397,65
cat,2,male,Black,2,1,2,2,2,1,1,Selangor,b12bdec95,9.0,2,0,1,1,0,1,439,89
dog,18,mixed,Black,3,1,1,1,1,1,2,Selangor,69c8c9463,2.0,3,0,1,1,0,1,1491,304
dog,7,male,Cream,2,1,1,1,1,1,1,Perak,aefafcc66,5.0,4,1,1,1,0,1,721,137
cat,2,female,Black,2,1,2,1,2,1,4,Selangor,8eb134074,10.0,4,1,0,1,0,1,308,59
cat,12,male,Brown,2,1,1,1,1,1,1,Selangor,8910f2f5e,10.0,2,0,1,0,0,1,99,22
cat,36,female,Black,2,2,1,1,1,1,1,Selangor,45bf47f58,5.0,4,1,1,1,0,1,326,61
cat,3,male,Black,1,2,2,2,2,1,1,Selangor,190eba3c6,9.0,3,0,0,1,1,1,59,11
dog,36,male,Black,2,1,1,1,1,1,1,Selangor,228d72748,5.0,2,0,0,1,0,1,372,76
dog,60,female,Cream,2,1,1,1,1,1,1,Selangor,e21d09b79,2.0,4,1,0,0,0,1,90,17
dog,24,female,Brown,2,2,3,3,3,1,2,Pulau Pinang,833c51fd2,4.0,4,1,1,1,0,1,331,68
dog,10,female,Cream,2,1,1,1,2,1,1,Selangor,38e12233c,2.0,3,0,1,1,1,1,271,54
dog,12,female,Cream,2,2,1,1,2,1,1,Selangor,4d6a996c1,3.0,2,0,1,1,0,1,126,27
dog,4,male,Black,2,1,1,1,2,1,1,Selangor,52238d3bf,3.0,2,0,0,1,0,1,77,13
cat,24,male,Cream,1,1,1,1,1,1,1,Kuala Lumpur,2e1e8bbe3,1.0,4,1,0,0,2,1,89,18
dog,60,male,Brown,1,3,1,1,1,1,1,Selangor,e99c4a55d,1.0,1,0,0,1,1,1,118,20
cat,6,male,White,2,1,1,1,1,1,1,Kuala Lumpur,bd870f5b1,1.0,4,1,1,0,1,1,66,10
dog,4,female,Black,2,2,2,1,2,1,1,Selangor,727a1c793,5.0,4,1,1,1,0,1,392,81
dog,2,female,Brown,2,1,2,1,2,1,1,Selangor,24afd5f54,1.0,2,0,0,0,0,1,410,78
cat,2,male,White,2,3,2,2,2,1,1,Kuala Lumpur,abe8790ba,4.0,2,0,0,0,1,1,140,28
dog,0,female,Black,2,1,2,2,2,1,2,Selangor,d2d9924f0,3.0,2,0,1,1,0,1,357,76
cat,72,male,Gray,2,1,1,1,1,1,1,Selangor,162e06c01,1.0,3,0,1,0,0,1,30,6
cat,3,male,Black,1,1,2,2,2,1,2,Selangor,29900d942,2.0,2,0,1,1,0,1,71,16
cat,2,male,Black,1,1,2,2,2,1,1,Selangor,018cb4eaf,1.0,4,1,1,0,0,1,37,6
dog,1,mixed,Black,2,1,2,2,2,1,9,Selangor,5419155f2,10.0,2,0,1,1,0,1,552,117
dog,3,female,Black,2,1,2,2,2,1,4,Kuala Lumpur,48f5de7e9,4.0,4,1,1,1,0,1,561,104
dog,2,female,Black,2,2,2,1,2,1,1,Pulau Pinang,cad1a9f54,1.0,2,0,1,1,0,1,980,199
dog,120,female,Black,2,2,3,3,3,2,1,Kuala Lumpur,952501bdb,3.0,3,0,1,1,0,1,614,130
dog,12,female,Brown,2,2,3,3,3,1,1,Kuala Lumpur,798f4a1e4,3.0,4,1,1,1,0,1,557,100
dog,2,female,Black,2,1,1,1,2,1,1,Selangor,98c17f102,7.0,2,0,1,1,0,1,586,113
dog,2,female,Black,2,1,2,2,2,1,3,Selangor,4a67bf90d,5.0,4,1,1,1,0,1,488,99
dog,1,female,Brown,2,2,2,2,2,1,1,Kuala Lumpur,e152df77a,10.0,1,0,1,0,0,1,123,22
dog,1,mixed,Black,1,1,2,2,2,1,6,Kuala Lumpur,26627b528,2.0,3,0,1,1,0,1,241,49
cat,2,male,Gray,2,1,2,1,2,1,1,Kuala Lumpur,fea00b643,1.0,4,1,1,0,0,1,104,23
cat,7,male,Black,2,1,1,1,3,1,1,Kuala Lumpur,dde8ffd00,1.0,1,0,1,1,0,1,7,1
dog,36,female,Brown,2,1,1,1,1,1,1,Selangor,2c15f3086,4.0,4,1,0,1,1,1,369,56
cat,3,male,Brown,1,1,2,2,2,1,1,Selangor,8a1b27ab1,3.0,3,0,1,1,0,1,297,63
cat,2,female,Black,1,1,2,1,3,1,1,Kuala Lumpur,a0bdb767f,2.0,4,1,0,1,1,1,108,23
cat,2,female,Yellow,1,1,2,2,2,1,1,Selangor,46b603304,3.0,2,0,1,1,0,1,137,30
dog,2,male,Brown,2,1,1,2,2,1,2,Selangor,6b820b13d,0.0,2,0,1,0,0,0,215,40
dog,8,male,Brown,2,2,1,1,1,1,1,Selangor,ced0659f2,2.0,3,0,1,0,0,1,12,2
dog,96,male,Black,2,1,2,2,2,1,1,Pulau Pinang,bea0802eb,2.0,4,1,1,1,0,1,530,104
cat,1,mixed,Black,2,2,2,2,2,1,3,Selangor,cd7ee75c5,6.0,1,0,1,1,0,1,297,55
dog,1,female,Black,2,1,2,2,2,1,6,Selangor,066521b34,8.0,3,0,1,0,0,1,406,75
dog,6,male,Brown,2,1,1,1,2,1,1,Selangor,bd37ccdd5,3.0,3,0,0,1,0,1,338,66
dog,2,female,Brown,2,1,2,2,2,1,1,Selangor,35f8b4bff,3.0,1,0,1,1,0,1,422,79
dog,3,female,White,2,1,2,2,2,1,1,Selangor,5b56430cd,1.0,3,0,1,0,0,1,271,53
cat,3,male,Black,1,1,1,1,2,1,1,Selangor,1d6944a82,7.0,1,0,1,1,0,1,171,32
dog,12,male,Cream,1,1,1,1,2,1,1,Selangor,36ab1bdc9,3.0,3,0,0,1,1,1,26,6
dog,2,female,Black,3,1,2,1,2,1,1,Selangor,d6ad64584,4.0,1,0,1,1,0,1,216,43
cat,4,male,Golden,1,2,2,2,2,1,1,Kuala Lumpur,7314cb848,1.0,1,0,1,0,0,1,30,6
dog,15,male,White,1,1,1,1,2,1,1,Selangor,492fe3371,10.0,2,0,0,0,0,1,502,105
dog,72,male,Black,1,1,3,3,3,3,1,Selangor,4e4ba4429,3.0,2,0,0,1,0,1,696,152
cat,2,female,Black,2,2,2,2,2,1,1,Kuala Lumpur,bdd606969,4.0,2,0,0,1,0,1,318,64
dog,5,male,Brown,2,1,3,3,3,1,1,Kuala Lumpur,d111847a0,9.0,4,1,1,1,0,1,766,144
dog,2,mixed,Black,2,1,1,1,3,1,3,Kuala Lumpur,ab2bb4a0c,3.0,2,0,1,1,0,1,736,124
cat,6,female,Black,3,1,2,1,2,1,1,Kuala Lumpur,c9151664a,5.0,4,1,1,0,0,1,213,46
dog,3,male,Cream,2,1,1,1,1,1,1,Selangor,9e25c09b2,2.0,1,0,1,0,0,1,222,46
dog,7,male,Black,2,2,2,2,2,1,1,Selangor,eabef1496,0.0,4,1,1,1,0,0,160,34
dog,3,male,Black,2,1,2,1,2,1,1,Selangor,ff832cb7e,5.0,4,1,1,1,0,1,269,53
cat,5,male,Brown,3,2,2,2,2,1,1,Selangor,c29fca356,5.0,2,0,1,1,0,1,725,148
dog,2,female,Black,2,2,2,2,2,1,1,Selangor,3de6bc035,4.0,1,0,1,1,0,1,19,4
dog,7,male,Brown,2,2,1,1,1,1,1,Perak,854319675,7.0,3,0,1,1,0,1,1028,192
dog,1,female,Black,2,1,1,1,3,1,2,Perak,51df78553,5.0,3,0,1,1,0,1,134,28
dog,49,male,Golden,3,2,1,1,2,1,1,Pulau Pinang,fb8efea32,2.0,3,0,0,1,0,1,341,66
cat,1,male,Black,2,1,2,2,2,1,1,Kuala Lumpur,dabe9ac5c,4.0,1,0,0,1,0,1,705,152
cat,1,female,Black,2,1,2,2,2,1,1,Selangor,235572f38,1.0,1,0,1,1,0,1,44,9
dog,12,male,Black,2,2,2,2,2,1,1,Johor,40b53f6c2,2.0,2,0,1,0,0,1,148,32
cat,9,female,Golden,1,1,3,3,2,1,1,Selangor,972fba985,2.0,4,1,1,0,1,1,35,5
cat,2,male,Yellow,3,2,2,2,3,1,2,Selangor,2c07c1abf,4.0,0,0,1,1,0,1,137,29
cat,2,mixed,Cream,2,2,3,3,3,1,2,Selangor,0f796d3f9,4.0,1,0,1,1,0,1,245,46
dog,2,mixed,Black,1,2,2,2,2,1,9,Perak,9951b9762,6.0,4,1,1,1,0,1,310,57
cat,3,female,Gray,2,2,2,1,2,1,1,Kuala Lumpur,b96b7da59,5.0,2,0,1,1,0,1,232,50
cat,4,male,Black,1,1,2,2,2,1,1,Selangor,71d834666,10.0,1,0,1,1,0,1,195,40
cat,2,female,Black,1,1,2,1,3,1,1,Pulau Pinang,1a4464471,5.0,2,0,1,1,0,1,16,3
dog,4,male,Black,1,1,2,1,2,1,1,Selangor,19d7de899,1.0,2,0,1,1,0,1,318,61
dog,12,female,Brown,2,2,2,1,1,1,1,Kedah,eb42f77fd,3.0,4,1,1,1,0,1,229,44
dog,2,male,Black,2,1,1,1,2,1,2,Kuala Lumpur,ab09748d1,3.0,2,0,1,1,0,1,531,90
dog,5,female,Black,2,1,3,3,3,1,1,Selangor,98e211da3,3.0,1,0,1,1,0,1,357,66
dog,1,female,Black,2,1,2,2,3,1,9,Selangor,d4aa3713a,6.0,1,0,1,1,0,1,35,8
cat,3,female,Brown,2,1,2,1,2,1,1,Selangor,32aa78316,4.0,3,0,1,1,0,1,463,85
cat,36,male,White,2,2,3,3,3,1,1,Kuala Lumpur,6366b7f4a,1.0,1,0,0,0,0,1,5,1
dog,1,female,White,2,2,1,1,2,1,1,Selangor,c0771fde0,2.0,1,0,1,0,0,1,12,2
dog,2,female,White,2,2,2,2,2,1,1,Negeri Sembilan,009239f92,5.0,3,0,1,0,0,1,243,41
dog,36,female,Black,2,2,3,3,3,1,1,Kuala Lumpur,b2056e185,4.0,4,1,0,1,0,1,598,114
dog,2,female,Black,2,2,2,2,2,1,1,Pulau Pinang,4f678d1cf,1.0,4,1,1,1,0,1,501,93
dog,12,male,Black,1,2,1,1,3,1,2,Selangor,b7d753c5a,2.0,0,0,0,1,0,1,325,60
dog,2,male,Black,3,1,1,1,2,1,1,Selangor,2e85b81d7,4.0,3,0,0,1,0,1,103,20
dog,3,female,Black,2,1,2,1,3,1,1,Selangor,400e57095,5.0,3,0,1,1,0,1,354,67
cat,12,male,Cream,3,2,2,3,2,1,1,Selangor,74088eee1,4.0,3,0,1,1,0,1,2021,416
cat,2,female,White,2,1,2,2,2,1,1,Pulau Pinang,d6a2a2e37,0.0,4,1,1,0,0,0,199,43
cat,2,mixed,Brown,2,1,2,2,2,1,4,Kuala Lumpur,4463622c8,4.0,3,0,0,1,0,1,189,37
dog,60,male,White,2,2,1,1,1,1,1,Selangor,848c1d759,1.0,2,0,0,0,0,1,311,54
dog,1,mixed,Black,1,1,2,1,3,1,6,Selangor,6d4bdde4c,5.0,2,0,1,1,0,1,361,63
dog,2,male,Cream,2,2,3,3,3,1,1,Melaka,ebba4f83b,1.0,4,1,1,0,0,1,64,11
cat,1,mixed,Brown,2,2,2,1,2,1,2,Selangor,91d7bd3d7,2.0,1,0,1,1,0,1,47,9
dog,7,female,Brown,2,2,3,3,3,1,1,Selangor,4c1981df1,1.0,3,0,0,1,0,1,781,147
dog,6,female,Brown,2,1,1,1,2,1,1,Selangor,378406cf4,1.0,4,1,1,0,0,1,210,44
cat,12,male,Black,2,2,2,2,2,1,1,Selangor,aecba8ecd,2.0,4,1,0,0,0,1,94,17
dog,48,male,Cream,1,2,2,1,2,1,1,Selangor,c9a00b80f,2.0,2,0,0,0,0,1,13,2
dog,5,female,Black,2,1,1,1,1,1,1,Negeri Sembilan,2398599fc,1.0,4,1,1,0,0,1,91,19
dog,1,female,Black,2,2,1,1,2,1,1,Selangor,27e458086,10.0,3,0,1,1,1,1,341,71
dog,4,female,Brown,1,1,1,1,3,1,1,Kuala Lumpur,7439df9c4,2.0,4,1,1,1,0,1,238,43
dog,2,female,Black,2,1,2,2,2,1,1,Selangor,1d777bbcd,10.0,4,1,1,0,0,1,622,117
cat,1,female,Brown,1,2,2,1,2,1,1,Selangor,5e6c38ddf,2.0,2,0,1,0,0,1,63,13
cat,0,female,White,2,1,2,2,2,1,1,Selangor,8e77a97ac,1.0,2,0,1,0,0,1,67,13
cat,5,male,Yellow,2,3,2,2,2,1,1,Selangor,6aeef2649,2.0,3,0,0,1,0,1,991,202
cat,1,female,Brown,2,1,2,2,2,1,1,Selangor,c9ff29578,10.0,3,0,1,1,0,1,1412,271
cat,12,male,Brown,2,1,2,2,2,1,1,Kuala Lumpur,ee590e762,1.0,1,0,1,1,1,1,140,29
dog,13,male,Black,2,1,1,1,1,1,1,Kuala Lumpur,6679c179c,4.0,4,1,1,1,1,1,304,65
cat,2,female,Black,2,2,2,2,2,1,1,Selangor,2614882d1,3.0,4,1,1,1,0,1,600,118
cat,12,female,Black,2,1,1,1,2,1,1,Selangor,fd2f64ea7,4.0,4,1,1,1,0,1,375,80
cat,5,male,Black,1,1,1,1,2,1,2,Kuala Lumpur,96e1f20e7,10.0,4,1,1,1,0,1,362,68
dog,2,female,Black,2,1,2,2,2,1,1,Selangor,15a491e20,10.0,3,0,0,1,0,1,223,42
dog,12,male,Gray,1,2,1,1,2,1,1,Selangor,fe3a83fe5,4.0,1,0,0,0,1,1,337,65
dog,13,male,Black,1,3,1,2,2,1,1,Kuala Lumpur,e0dbd7901,6.0,4,1,1,0,1,1,134,23
cat,7,male,Black,2,1,2,2,2,1,1,Selangor,ba7adcbe5,3.0,1,0,1,1,0,1,112,21
dog,24,female,Black,2,1,1,3,2,1,1,Selangor,c93e37265,1.0,2,0,1,0,0,1,209,40
cat,27,male,Gray,2,2,1,1,1,1,2,Selangor,885b7eb9b,5.0,0,0,1,1,0,1,368,73
dog,2,mixed,Black,2,2,2,2,3,1,7,Selangor,577de26db,1.0,4,1,1,1,0,1,120,21
cat,24,female,Black,2,1,1,1,1,1,1,Kuala Lumpur,4225add43,5.0,3,0,1,1,0,1,97,21
dog,60,male,Brown,1,3,1,1,2,1,1,Selangor,1076dcc35,3.0,1,0,0,1,0,1,227,51
dog,5,female,Brown,2,2,1,1,2,1,1,Selangor,29bf0cb2c,1.0,1,0,0,1,0,1,442,81
dog,1,male,White,1,2,2,2,2,1,4,Pulau Pinang,6984c8d7e,0.0,4,1,1,0,0,0,237,48
dog,1,female,Cream,2,2,2,2,2,1,1,Pulau Pinang,5980b0699,4.0,2,0,1,0,0,1,166,30
cat,5,female,Black,2,1,1,3,2,1,3,Selangor,d30087066,2.0,1,0,1,1,0,1,65,10
cat,4,female,Black,1,1,2,2,2,1,2,Kuala Lumpur,4335b2207,2.0,2,0,1,1,0,1,145,29
dog,3,mixed,Black,3,1,2,2,2,1,3,Selangor,d73b2a4c6,10.0,2,0,1,1,1,1,3180,616
cat,11,male,Brown,2,1,1,1,1,1,1,Kuala Lumpur,63ddd39f4,6.0,4,1,1,1,0,1,216,43
dog,2,female,Brown,2,2,1,1,2,1,1,Perak,dc20a0cea,1.0,2,0,1,0,0,1,211,43
cat,4,female,Golden,2,1,1,1,2,1,1,Selangor,db24c8108,7.0,2,0,1,1,1,1,296,50
cat,2,male,Brown,2,2,1,1,2,1,1,Kuala Lumpur,2c007007f,3.0,1,0,1,1,0,1,662,124
cat,4,male,White,1,1,1,1,2,1,1,Pahang,429296d6e,4.0,3,0,1,0,0,1,125,24
dog,6,female,Black,2,1,1,1,1,1,1,Selangor,14c6c68e2,4.0,3,0,1,0,0,1,387,77
dog,7,female,Black,1,1,3,1,1,1,1,Kuala Lumpur,6593bd2a2,7.0,2,0,1,1,0,1,145,26
cat,4,male,Yellow,3,3,2,1,2,1,1,Selangor,e8ec1a562,1.0,1,0,1,0,1,1,124,19
cat,12,female,Black,2,2,1,1,1,1,1,Selangor,ef73ab8c6,1.0,4,1,1,1,0,1,87,17
dog,10,female,Black,2,1,1,1,1,1,1,Kuala Lumpur,afaadb62f,5.0,2,0,0,1,0,1,175,34
dog,2,mixed,Brown,1,1,2,2,2,1,2,Selangor,ca39f5e93,1.0,2,0,1,1,0,1,248,48
cat,1,mixed,Black,2,2,2,1,2,1,2,Kuala Lumpur,a27b7e4b1,3.0,2,0,1,1,0,1,108,18
dog,3,female,Brown,2,2,1,1,2,1,1,Selangor,1ec7dc903,2.0,4,1,1,0,1,1,126,26
dog,2,female,Brown,2,1,2,1,2,1,1,Selangor,a2037a7b0,1.0,1,0,0,1,0,1,127,27
dog,1,mixed,Black,2,1,1,1,2,1,5,Selangor,227580301,2.0,2,0,1,1,0,1,401,79
dog,2,male,Brown,2,2,2,1,2,1,1,Selangor,f95b39c6f,3.0,2,0,1,1,0,1,14,3
cat,12,female,White,2,2,2,3,3,1,1,Melaka,3e0ae8fb1,1.0,4,1,1,0,0,1,51,11
dog,1,female,Brown,1,1,2,2,2,1,6,Perak,ff10041de,10.0,3,0,1,1,0,1,633,132
dog,3,mixed,Black,2,1,2,1,3,1,3,Pulau Pinang,a7eb03730,4.0,2,0,0,1,0,1,416,80
cat,10,female,Black,1,1,1,1,1,1,1,Kuala Lumpur,8c89e09ae,1.0,2,0,1,1,0,1,35,7
dog,12,female,Black,1,1,1,1,1,1,1,Selangor,f1cc9dd25,4.0,3,0,1,1,1,1,151,28
cat,6,female,Brown,2,1,1,1,2,1,1,Selangor,504ce7187,1.0,2,0,1,1,0,1,283,54
cat,44,female,Brown,2,1,1,1,1,1,1,Selangor,fc43fbfe4,10.0,0,0,0,1,0,1,732,134
dog,12,female,Black,3,1,1,1,1,1,1,Selangor,385028a00,3.0,1,0,0,0,2,1,33,7
dog,9,female,Cream,2,1,2,2,2,1,1,Selangor,8bcb0a0e6,1.0,2,0,0,0,0,1,175,38
cat,2,mixed,Black,2,2,2,2,2,1,2,Pulau Pinang,07b994326,3.0,1,0,1,1,0,1,33,6
cat,2,female,Black,2,1,2,1,3,1,1,Selangor,0c3ce1826,4.0,2,0,1,1,0,1,150,27
dog,2,mixed,Black,2,2,2,3,2,1,6,Pulau Pinang,bc14f3a48,5.0,2,0,1,0,0,1,83,17
cat,2,male,Black,2,2,2,1,2,1,1,Negeri Sembilan,d09752d1d,6.0,1,0,1,1,0,1,33,6
dog,2,male,Brown,2,2,2,2,2,1,1,Kuala Lumpur,e92ed29c2,3.0,1,0,1,0,1,1,544,105
dog,36,male,Black,2,1,2,2,2,1,1,Pulau Pinang,a655655d4,1.0,4,1,1,1,0,1,84,18
dog,4,female,Yellow,2,1,3,1,3,1,1,Negeri Sembilan,8140d2734,1.0,4,1,1,0,0,1,94,18
cat,3,male,Golden,2,1,2,2,2,1,1,Pulau Pinang,25c1c662b,1.0,1,0,1,1,0,1,185,35
cat,0,mixed,Black,1,1,2,2,2,1,3,Kuala Lumpur,6f63c5c04,0.0,4,1,1,1,0,0,129,25
cat,9,male,Black,2,2,2,2,2,2,1,Kuala Lumpur,ff96988fc,1.0,4,1,1,1,0,1,119,25
cat,1,mixed,Black,2,2,2,2,2,1,2,Selangor,5112569f6,4.0,2,0,1,1,0,1,139,25
cat,7,male,Brown,2,1,1,1,1,1,1,Selangor,5df70cb5a,7.0,2,0,0,1,0,1,560,112
cat,24,female,Yellow,2,1,1,1,1,1,1,Kuala Lumpur,e45ec98a4,3.0,2,0,1,1,0,1,298,53
dog,3,female,Black,2,1,1,1,2,1,2,Selangor,0fe58286d,9.0,1,0,1,1,0,1,323,56
dog,2,male,Brown,1,2,1,1,2,1,1,Kuala Lumpur,c2f9689c2,0.0,1,0,0,1,1,0,321,60
cat,12,male,Black,3,1,1,1,1,1,1,Selangor,ec138f2a8,5.0,4,1,1,1,1,1,464,82
cat,5,male,Yellow,2,1,1,1,2,1,1,Selangor,0e49c7f19,4.0,1,0,0,1,0,1,344,69
cat,0,mixed,Black,2,2,2,2,2,1,4,Selangor,bfbaff540,1.0,2,0,1,1,0,1,310,58
dog,2,female,Brown,2,1,2,2,2,1,1,Pulau Pinang,f47fc05a6,1.0,2,0,1,1,1,1,175,31
cat,1,male,Black,1,2,2,2,2,1,1,Selangor,a3aaac2de,5.0,0,0,0,1,0,1,370,65
dog,1,female,Brown,2,1,2,2,2,1,3,Selangor,62e2e9071,3.0,4,1,1,0,0,1,215,46
dog,3,female,Black,3,1,3,3,2,1,1,Selangor,1f2c63312,2.0,3,0,1,1,0,1,117,21
dog,1,male,Black,2,1,2,1,2,1,1,Selangor,00648f96f,2.0,2,0,1,1,0,1,159,30
dog,2,male,Brown,1,2,2,2,2,2,1,Selangor,f70a1bf5d,3.0,1,0,1,1,0,1,430,79
dog,9,female,Black,2,3,3,3,3,1,1,Johor,6eb8a8e8e,0.0,4,1,0,0,0,0,141,29
cat,5,male,Black,3,1,1,1,2,1,1,Selangor,a9bcc4196,3.0,1,0,0,1,1,1,136,20
cat,2,female,Black,1,2,2,2,2,1,1,Selangor,cfe4df8c6,0.0,4,1,0,1,0,0,22,5
cat,1,mixed,White,3,2,2,2,2,2,2,Kuala Lumpur,b16afc5dc,5.0,2,0,0,0,1,1,61,13
dog,2,female,Golden,2,2,2,2,2,1,1,Selangor,da5295aaf,2.0,0,0,1,1,0,1,130,29
dog,2,female,Brown,2,1,2,1,2,1,2,Selangor,afec4c35e,2.0,3,0,1,0,0,1,753,146
dog,20,female,Black,2,2,1,1,1,1,1,Selangor,73066f6ff,2.0,3,0,1,1,0,1,218,40
dog,60,male,Cream,1,2,3,3,3,1,1,Selangor,6af981c61,5.0,1,0,0,0,0,1,148,31
dog,1,female,Black,2,1,2,2,2,1,1,Selangor,5685ae208,1.0,4,1,1,1,0,1,69,13
cat,4,male,Black,2,1,3,3,3,1,1,Selangor,edd61c330,4.0,3,0,1,1,0,1,106,18
cat,2,female,Black,2,1,2,2,2,1,2,Johor,85ca390a0,2.0,2,0,1,1,0,1,133,28
cat,11,mixed,Black,2,1,3,3,2,1,14,Kuala Lumpur,06dd351e6,3.0,4,1,1,1,0,1,422,84
dog,3,male,Black,1,1,3,3,3,1,1,Kuala Lumpur,f60ee7233,1.0,4,1,1,1,0,1,286,62
dog,1,male,Black,2,1,2,2,2,1,1,Selangor,f67dcb4b3,6.0,1,0,1,1,0,1,387,72
dog,24,female,Cream,2,2,3,3,3,1,20,Negeri Sembilan,140ef35de,1.0,4,1,1,0,0,1,93,19
cat,3,female,Golden,1,1,2,2,2,1,2,Selangor,c5f20f40f,10.0,2,0,1,0,0,1,243,45
dog,16,female,Black,2,1,1,1,1,1,1,Kuala Lumpur,7f7e9db52,7.0,4,1,1,1,0,1,54,10
dog,2,male,Black,2,2,2,2,2,1,1,Selangor,28ec2de89,5.0,2,0,1,1,0,1,12,2
cat,5,female,Black,2,2,2,2,2,1,1,Selangor,4f35cb8e6,1.0,4,1,1,1,0,1,29,7
cat,1,female,Black,1,1,2,2,2,1,2,Selangor,721017d68,3.0,1,0,1,1,0,1,128,25
dog,4,female,Cream,2,1,3,3,2,1,1,Selangor,d50b449f0,1.0,1,0,1,0,0,1,242,50
dog,36,female,Black,3,1,1,1,1,1,1,Selangor,5d2f7761c,1.0,1,0,0,1,0,1,16,3
dog,5,male,Golden,1,1,1,1,2,1,1,Selangor,cf795bb00,5.0,2,0,1,1,0,1,281,55
cat,3,female,Gray,1,1,1,1,2,1,1,Selangor,3141b7931,5.0,4,1,1,0,1,1,88,14
dog,0,male,Cream,2,3,3,3,3,1,1,Selangor,896bb46bd,4.0,1,0,0,0,0,1,56,12
cat,2,female,Golden,1,1,2,2,2,1,1,Kuala Lumpur,e46fa829b,5.0,2,0,1,0,0,1,93,19
cat,2,mixed,Black,3,1,2,1,2,1,2,Kuala Lumpur,bc526d236,2.0,3,0,1,1,0,1,334,62
dog,18,male,Black,2,2,1,1,1,1,1,Selangor,f6c91bc20,2.0,3,0,1,0,0,1,105,18
dog,6,female,White,2,2,2,2,1,1,1,Pulau Pinang,c0bc43dd6,1.0,4,1,0,0,0,1,116,23
dog,24,female,Black,2,1,3,3,2,1,1,Selangor,85094deda,3.0,4,1,1,1,0,1,597,119
dog,13,female,White,2,3,1,1,2,1,1,Selangor,edef78673,1.0,2,0,0,0,0,1,108,22
cat,12,male,Golden,2,1,2,2,2,1,1,Selangor,3bab1eacd,3.0,4,1,1,1,1,1,206,44
dog,30,male,Black,2,1,1,1,2,1,1,Sabah,95a89f5f2,4.0,2,0,1,0,0,1,225,46
dog,12,male,Black,1,3,1,1,1,1,1,Kuala Lumpur,61dc8345a,5.0,4,1,0,1,1,1,232,46
dog,36,female,Golden,2,1,1,1,1,1,1,Selangor,bde802b84,4.0,4,1,1,0,0,1,268,51
dog,2,female,Black,2,2,2,2,2,1,1,Selangor,125522846,3.0,1,0,1,1,0,1,500,93
dog,6,female,Black,2,2,2,1,1,1,1,Kuala Lumpur,4a1702099,3.0,4,1,1,0,1,1,23,5
dog,36,female,Black,3,2,1,1,1,1,1,Selangor,29aa0b74b,10.0,4,1,0,1,0,1,323,63
dog,0,male,Brown,2,2,2,3,2,1,1,Johor,eea15297e,1.0,2,0,1,0,0,1,48,10
dog,18,male,White,2,2,1,1,1,1,1,Kuala Lumpur,b421d0d48,7.0,2,0,0,0,0,1,430,77
dog,7,female,Brown,1,1,2,1,2,1,1,Melaka,e1f08c5b2,2.0,4,1,1,1,0,1,312,62
dog,36,female,Brown,1,2,1,1,1,1,1,Kuala Lumpur,611970ebc,1.0,3,0,0,1,0,1,205,36
